order_id,payment_type,payment_installments,payment_value
ord_002832,voucher,1,509.51
ord_002833,credit_card,3,626.13
ord_002834,boleto,1,115.84
ord_002835,credit_card,1,455.8
ord_002836,voucher,1,1101.72
ord_002837,debit_card,1,94.04
ord_002838,credit_card,10,44.03
ord_002839,boleto,1,1946.18
ord_002840,credit_card,2,178.42
ord_002841,credit_card,8,565.52
ord_002842,credit_card,5,632.08
ord_002843,credit_card,5,195.88
ord_002844,debit_card,1,624.51
ord_002845,boleto,1,355.13
ord_002846,debit_card,1,583.98
ord_002847,credit_card,12,496.39
ord_002848,voucher,1,278.36
ord_002849,credit_card,12,239.83
ord_002850,boleto,1,124.09
ord_002851,boleto,1,387.38
ord_002852,credit_card,1,512.12
ord_002853,boleto,1,709.5
ord_002854,boleto,1,514.46
ord_002855,credit_card,1,393.98
ord_002856,credit_card,8,679.64
ord_002857,credit_card,1,710.12
ord_002858,credit_card,4,194.26
ord_002859,credit_card,3,500.95
ord_002860,debit_card,1,565.62
ord_002861,credit_card,1,683.6
ord_002862,voucher,1,403.85
ord_002863,credit_card,1,784.44
ord_002864,boleto,1,241.57
ord_002865,boleto,1,242.15
ord_002866,boleto,1,320.29
ord_002867,credit_card,4,444.76
ord_002868,credit_card,1,1058.56
ord_002869,credit_card,1,224.23
ord_002870,voucher,1,659.56
ord_002871,voucher,1,279.81
ord_002872,credit_card,12,72.39
ord_002873,debit_card,1,406.63
ord_002874,debit_card,1,157.89
ord_002875,credit_card,1,818.23
ord_002876,credit_card,1,207.26
ord_002877,debit_card,1,470.0
ord_002878,credit_card,5,94.58
ord_002879,boleto,1,672.99
ord_002880,credit_card,12,355.71
ord_002881,voucher,1,743.98
ord_002882,boleto,1,610.06
ord_002883,credit_card,10,738.66
ord_002884,credit_card,1,2042.39
ord_002885,boleto,1,108.78
ord_002886,credit_card,3,123.16
ord_002887,credit_card,3,82.26
ord_002888,boleto,1,643.43
ord_002889,credit_card,12,1182.79
ord_002890,credit_card,2,1205.11
ord_002891,boleto,1,77.4
ord_002892,boleto,1,495.63
ord_002893,boleto,1,288.66
ord_002894,credit_card,3,690.11
ord_002895,credit_card,5,637.84
ord_002896,boleto,1,1682.34
ord_002897,voucher,1,192.58
ord_002898,debit_card,1,121.12
ord_002899,boleto,1,1047.88
ord_002900,boleto,1,471.48
ord_002901,credit_card,4,555.93
ord_002902,credit_card,1,2045.13
ord_002903,credit_card,3,633.15
ord_002904,debit_card,1,258.41
ord_002905,boleto,1,129.15
ord_002906,debit_card,1,589.29
ord_002907,debit_card,1,533.05
ord_002908,credit_card,1,849.91
ord_002909,boleto,1,758.31
ord_002910,boleto,1,425.05
ord_002911,boleto,1,394.77
ord_002912,boleto,1,622.03
ord_002913,credit_card,4,138.96
ord_002914,boleto,1,1054.56
ord_002915,boleto,1,494.06
ord_002916,credit_card,1,444.97
ord_002917,boleto,1,2287.63
ord_002918,boleto,1,371.62
ord_002919,boleto,1,359.06
ord_002920,voucher,1,539.03
ord_002921,boleto,1,470.56
ord_002922,credit_card,3,150.8
ord_002923,boleto,1,107.22
ord_002924,voucher,1,89.23
ord_002925,voucher,1,652.54
ord_002926,credit_card,10,51.05
ord_002927,debit_card,1,662.48
ord_002928,credit_card,1,791.21
ord_002929,credit_card,4,129.36
ord_002930,boleto,1,966.68
ord_002931,credit_card,2,769.5
ord_002932,boleto,1,594.72
ord_002933,debit_card,1,1136.32
ord_002934,credit_card,3,998.07
ord_002935,credit_card,8,154.11
ord_002936,boleto,1,628.07
ord_002937,credit_card,5,457.88
ord_002938,credit_card,1,544.8
ord_002939,debit_card,1,1181.03
ord_002940,boleto,1,399.57
ord_002941,credit_card,6,723.38
ord_002942,credit_card,2,350.98
ord_002943,boleto,1,543.43
ord_002944,credit_card,1,496.03
ord_002945,credit_card,6,853.63
ord_002946,credit_card,4,641.04
ord_002947,credit_card,8,644.79
ord_002948,debit_card,1,975.05
ord_002949,boleto,1,580.64
ord_002950,credit_card,2,695.79
ord_002951,credit_card,2,395.27
ord_002952,credit_card,3,634.22
ord_002953,credit_card,1,233.84
ord_002954,credit_card,6,239.24
ord_002955,credit_card,1,624.12
ord_002956,debit_card,1,1391.63
ord_002957,credit_card,1,538.94
ord_002958,voucher,1,214.84
ord_002959,credit_card,1,270.86
ord_002960,boleto,1,930.73
ord_002961,credit_card,3,217.78
ord_002962,credit_card,6,49.88
ord_002963,credit_card,5,136.36
ord_002964,debit_card,1,392.48
ord_002965,debit_card,1,472.9
ord_002966,boleto,1,864.8
ord_002967,boleto,1,490.64
ord_002968,credit_card,4,427.6
ord_002969,credit_card,2,822.35
ord_002970,credit_card,2,628.12
ord_002971,boleto,1,588.5
ord_002972,boleto,1,671.23
ord_002973,voucher,1,270.18
ord_002974,credit_card,1,715.45
ord_002975,boleto,1,388.72
ord_002976,boleto,1,133.41
ord_002977,credit_card,2,395.62
ord_002978,credit_card,1,251.29
ord_002979,boleto,1,577.45
ord_002980,debit_card,1,482.52
ord_002981,credit_card,1,130.58
ord_002982,voucher,1,484.11
ord_002983,voucher,1,626.24
ord_002984,boleto,1,491.47
ord_002985,boleto,1,87.51
ord_002986,debit_card,1,446.38
ord_002987,debit_card,1,288.06
ord_002988,boleto,1,505.56
ord_002989,boleto,1,1502.11
ord_002990,credit_card,5,857.53
ord_002991,credit_card,1,215.02
ord_002992,credit_card,10,607.54
ord_002993,credit_card,1,1630.15
ord_002994,debit_card,1,314.65
ord_002995,credit_card,4,261.64
ord_002996,credit_card,8,107.64
ord_002997,debit_card,1,193.5
ord_002998,credit_card,2,220.65
ord_002999,credit_card,1,300.73
ord_003000,debit_card,1,382.19
ord_003001,boleto,1,468.28
ord_003002,debit_card,1,67.46
ord_003003,credit_card,2,165.96
ord_003004,credit_card,10,487.08
ord_003005,voucher,1,258.14
ord_003006,boleto,1,918.44
ord_003007,voucher,1,926.41
ord_003008,boleto,1,565.75
ord_003009,credit_card,2,617.2
ord_003010,voucher,1,983.96
ord_003011,boleto,1,149.03
ord_003012,credit_card,6,623.56
ord_003013,debit_card,1,764.82
ord_003014,credit_card,10,628.74
ord_003015,credit_card,5,977.66
ord_003016,credit_card,2,450.98
ord_003017,boleto,1,1149.88
ord_003018,boleto,1,243.85
ord_003019,credit_card,3,1905.8
ord_003020,credit_card,1,551.28
ord_003021,credit_card,1,320.29
ord_003022,credit_card,4,90.15
ord_003023,boleto,1,364.54
ord_003024,credit_card,1,376.65
ord_003025,credit_card,3,2105.42
ord_003026,boleto,1,542.47
ord_003027,boleto,1,521.71
ord_003028,debit_card,1,79.28
ord_003029,credit_card,1,476.5
ord_003030,debit_card,1,649.59
ord_003031,debit_card,1,387.89
ord_003032,voucher,1,142.13
ord_003033,credit_card,4,463.18
ord_003034,credit_card,8,93.06
ord_003035,credit_card,12,330.11
ord_003036,credit_card,6,61.21
ord_003037,debit_card,1,421.02
ord_003038,credit_card,2,801.98
ord_003039,credit_card,5,1004.25
ord_003040,boleto,1,1098.66
ord_003041,boleto,1,235.75
ord_003042,credit_card,2,170.29
ord_003043,boleto,1,162.3
ord_003044,credit_card,1,569.06
ord_003045,credit_card,3,1587.95
ord_003046,boleto,1,2490.01
ord_003047,boleto,1,845.75
ord_003048,credit_card,1,414.65
ord_003049,credit_card,5,850.93
ord_003050,boleto,1,438.91
ord_003051,boleto,1,165.27
ord_003052,debit_card,1,1296.77
ord_003053,boleto,1,519.62
ord_003054,boleto,1,504.13
ord_003055,credit_card,6,650.23
ord_003056,debit_card,1,116.39
ord_003057,boleto,1,462.58
ord_003058,credit_card,1,84.29
ord_003059,credit_card,1,505.16
ord_003060,credit_card,1,245.75
ord_003061,credit_card,2,703.45
ord_003062,credit_card,3,280.19
ord_003063,debit_card,1,285.37
ord_003064,credit_card,1,628.45
ord_003065,voucher,1,1241.04
ord_003066,debit_card,1,428.73
ord_003067,credit_card,1,305.3
ord_003068,boleto,1,943.12
ord_003069,boleto,1,337.02
ord_003070,voucher,1,1039.02
ord_003071,credit_card,10,446.79
ord_003072,voucher,1,583.8
ord_003073,boleto,1,89.91
ord_003074,boleto,1,232.82
ord_003075,debit_card,1,200.79
ord_003076,credit_card,1,58.02
ord_003077,credit_card,2,122.43
ord_003078,debit_card,1,315.72
ord_003079,credit_card,6,314.21
ord_003080,credit_card,12,116.76
ord_003081,debit_card,1,571.03
ord_003082,boleto,1,202.1
ord_003083,debit_card,1,603.62
ord_003084,credit_card,1,145.53
ord_003085,voucher,1,1231.84
ord_003086,credit_card,6,920.12
ord_003087,credit_card,6,855.59
ord_003088,boleto,1,768.45
ord_003089,boleto,1,152.47
ord_003090,boleto,1,245.31
ord_003091,credit_card,1,383.83
ord_003092,boleto,1,872.77
ord_003093,boleto,1,107.61
ord_003094,credit_card,10,674.31
ord_003095,boleto,1,669.72
ord_003096,credit_card,3,187.78
ord_003097,credit_card,10,351.16
ord_003098,boleto,1,524.75
ord_003099,credit_card,2,823.19
ord_003100,boleto,1,146.64
ord_003101,boleto,1,403.44
ord_003102,credit_card,6,490.16
ord_003103,boleto,1,168.07
ord_003104,credit_card,4,173.32
ord_003105,credit_card,3,477.24
ord_003106,boleto,1,1117.95
ord_003107,boleto,1,517.52
ord_003108,credit_card,1,451.24
ord_003109,voucher,1,879.12
ord_003110,credit_card,2,404.86
ord_003111,debit_card,1,1733.54
ord_003112,credit_card,1,567.23
ord_003113,boleto,1,211.18
ord_003114,credit_card,3,846.22
ord_003115,boleto,1,968.46
ord_003116,credit_card,2,792.97
ord_003117,voucher,1,157.17
ord_003118,credit_card,1,273.64
ord_003119,boleto,1,911.48
ord_003120,credit_card,6,156.13
ord_003121,credit_card,1,549.47
ord_003122,credit_card,1,61.88
ord_003123,boleto,1,314.18
ord_003124,credit_card,10,181.83
ord_003125,credit_card,4,1019.9
ord_003126,boleto,1,532.87
ord_003127,voucher,1,273.07
ord_003128,boleto,1,293.17
ord_003129,credit_card,3,344.75
ord_003130,credit_card,4,628.75
ord_003131,boleto,1,1088.28
ord_003132,debit_card,1,85.83
ord_003133,credit_card,3,279.48
ord_003134,credit_card,1,585.86
ord_003135,debit_card,1,414.17
ord_003136,credit_card,1,413.46
ord_003137,voucher,1,600.54
ord_003138,credit_card,6,624.51
ord_003139,credit_card,2,545.98
ord_003140,credit_card,1,393.05
ord_003141,credit_card,5,656.07
ord_003142,boleto,1,50.3
ord_003143,credit_card,1,1136.83
ord_003144,voucher,1,447.35
ord_003145,credit_card,5,419.06
ord_003146,boleto,1,664.35
ord_003147,credit_card,2,394.22
ord_003148,debit_card,1,597.59
ord_003149,boleto,1,326.6
ord_003150,credit_card,4,845.55
ord_003151,debit_card,1,826.78
ord_003152,boleto,1,510.02
ord_003153,credit_card,1,536.99
ord_003154,credit_card,1,1349.85
ord_003155,boleto,1,146.35
ord_003156,debit_card,1,279.97
ord_003157,boleto,1,93.41
ord_003158,debit_card,1,356.12
ord_003159,voucher,1,590.38
ord_003160,credit_card,10,279.83
ord_003161,credit_card,1,374.81
ord_003162,debit_card,1,294.71
ord_003163,credit_card,4,857.83
ord_003164,boleto,1,83.34
ord_003165,boleto,1,670.37
ord_003166,debit_card,1,623.38
ord_003167,boleto,1,83.74
ord_003168,boleto,1,232.03
ord_003169,credit_card,2,888.09
ord_003170,credit_card,4,540.42
ord_003171,credit_card,3,480.92
ord_003172,voucher,1,452.86
ord_003173,voucher,1,191.59
ord_003174,boleto,1,198.85
ord_003175,credit_card,5,403.72
ord_003176,boleto,1,567.3
ord_003177,debit_card,1,511.8
ord_003178,credit_card,1,257.03
ord_003179,credit_card,1,488.11
ord_003180,credit_card,8,814.87
ord_003181,credit_card,8,228.79
ord_003182,credit_card,3,408.28
ord_003183,boleto,1,71.42
ord_003184,credit_card,4,1127.15
ord_003185,boleto,1,347.44
ord_003186,boleto,1,246.23
ord_003187,debit_card,1,104.93
ord_003188,debit_card,1,364.18
ord_003189,credit_card,6,1874.27
ord_003190,credit_card,4,232.54
ord_003191,credit_card,1,467.6
ord_003192,credit_card,1,655.33
ord_003193,credit_card,4,1363.93
ord_003194,boleto,1,64.69
ord_003195,boleto,1,417.95
ord_003196,credit_card,6,168.99
ord_003197,voucher,1,849.27
ord_003198,credit_card,1,458.07
ord_003199,boleto,1,329.52
ord_003200,debit_card,1,100.71
ord_003201,credit_card,2,601.02
ord_003202,credit_card,10,655.93
ord_003203,debit_card,1,606.64
ord_003204,debit_card,1,477.7
ord_003205,debit_card,1,107.36
ord_003206,boleto,1,206.78
ord_003207,voucher,1,474.88
ord_003208,credit_card,3,484.17
ord_003209,boleto,1,522.91
ord_003210,debit_card,1,224.51
ord_003211,boleto,1,293.02
ord_003212,boleto,1,435.24
ord_003213,debit_card,1,123.0
ord_003214,credit_card,5,506.35
ord_003215,boleto,1,1139.13
ord_003216,credit_card,1,1548.57
ord_003217,credit_card,1,546.4
ord_003218,credit_card,12,553.84
ord_003219,credit_card,5,889.73
ord_003220,credit_card,8,999.09
ord_003221,boleto,1,264.77
ord_003222,voucher,1,724.06
ord_003223,credit_card,4,266.33
ord_003224,boleto,1,164.88
ord_003225,credit_card,1,789.9
ord_003226,credit_card,12,464.04
ord_003227,boleto,1,147.89
ord_003228,credit_card,12,680.25
ord_003229,boleto,1,114.71
ord_003230,credit_card,1,439.11
ord_003231,boleto,1,303.36
ord_003232,boleto,1,654.36
ord_003233,credit_card,5,185.07
ord_003234,boleto,1,148.72
ord_003235,credit_card,2,1753.98
ord_003236,credit_card,5,204.54
ord_003237,credit_card,10,433.56
ord_003238,voucher,1,1003.48
ord_003239,boleto,1,441.7
ord_003240,debit_card,1,274.78
ord_003241,credit_card,1,670.02
ord_003242,boleto,1,440.73
ord_003243,credit_card,10,578.38
ord_003244,credit_card,2,601.2
ord_003245,credit_card,1,1324.06
ord_003246,credit_card,1,653.67
ord_003247,credit_card,3,548.99
ord_003248,boleto,1,497.56
ord_003249,credit_card,1,156.17
ord_003250,credit_card,4,242.0
ord_003251,credit_card,2,1215.62
ord_003252,credit_card,1,627.42
ord_003253,boleto,1,404.65
ord_003254,boleto,1,537.63
ord_003255,credit_card,5,61.89
ord_003256,credit_card,2,196.47
ord_003257,credit_card,4,625.82
ord_003258,credit_card,2,959.98
ord_003259,credit_card,12,345.0
ord_003260,credit_card,6,83.59
ord_003261,credit_card,2,202.98
ord_003262,voucher,1,663.85
ord_003263,credit_card,3,339.18
ord_003264,credit_card,6,141.98
ord_003265,boleto,1,241.78
ord_003266,credit_card,8,421.92
ord_003267,boleto,1,1039.52
ord_003268,boleto,1,453.47
ord_003269,credit_card,6,731.08
ord_003270,credit_card,1,188.24
ord_003271,credit_card,1,750.64
ord_003272,credit_card,1,369.45
ord_003273,credit_card,1,316.13
ord_003274,boleto,1,572.54
ord_003275,voucher,1,485.1
ord_003276,boleto,1,169.55
ord_003277,boleto,1,622.54
ord_003278,boleto,1,460.94
ord_003279,debit_card,1,159.57
ord_003280,debit_card,1,224.38
ord_003281,debit_card,1,835.41
ord_003282,credit_card,1,689.18
ord_003283,boleto,1,592.94
ord_003284,boleto,1,436.16
ord_003285,credit_card,12,411.98
ord_003286,boleto,1,486.45
ord_003287,credit_card,2,447.41
ord_003288,credit_card,1,829.83
ord_003289,boleto,1,667.71
ord_003290,boleto,1,54.07
ord_003291,credit_card,3,906.47
ord_003292,boleto,1,1142.25
ord_003293,credit_card,2,1114.75
ord_003294,boleto,1,664.19
ord_003295,credit_card,1,571.0
ord_003296,credit_card,6,811.92
ord_003297,credit_card,5,425.2
ord_003298,debit_card,1,268.08
ord_003299,credit_card,3,677.61
ord_003300,credit_card,1,654.44
ord_003301,credit_card,12,1104.87
ord_003302,boleto,1,170.74
ord_003303,boleto,1,298.16
ord_003304,credit_card,3,1082.24
ord_003305,voucher,1,625.43
ord_003306,credit_card,1,1217.07
ord_003307,credit_card,1,1419.59
ord_003308,credit_card,4,1150.53
ord_003309,credit_card,5,463.98
ord_003310,credit_card,2,465.67
ord_003311,credit_card,2,460.55
ord_003312,credit_card,8,279.88
ord_003313,boleto,1,870.1
ord_003314,credit_card,1,59.95
ord_003315,boleto,1,574.32
ord_003316,voucher,1,35.92
ord_003317,credit_card,12,1262.16
ord_003318,credit_card,4,192.74
ord_003319,credit_card,1,490.18
ord_003320,credit_card,1,508.3
ord_003321,credit_card,1,592.22
ord_003322,boleto,1,711.66
ord_003323,debit_card,1,1008.21
ord_003324,credit_card,1,617.58
ord_003325,credit_card,1,435.71
ord_003326,boleto,1,301.97
ord_003327,credit_card,4,353.95
ord_003328,debit_card,1,760.75
ord_003329,credit_card,12,757.65
ord_003330,credit_card,4,1172.15
ord_003331,voucher,1,178.58
ord_003332,credit_card,4,497.93
ord_003333,voucher,1,341.19
ord_003334,credit_card,6,723.68
ord_003335,credit_card,3,513.01
ord_003336,credit_card,1,288.66
ord_003337,boleto,1,529.71
ord_003338,credit_card,1,103.47
ord_003339,voucher,1,1393.09
ord_003340,credit_card,3,566.32
ord_003341,credit_card,5,250.64
ord_003342,boleto,1,436.81
ord_003343,credit_card,10,609.59
ord_003344,debit_card,1,94.25
ord_003345,credit_card,3,472.18
ord_003346,credit_card,6,49.56
ord_003347,boleto,1,1427.19
ord_003348,boleto,1,548.01
ord_003349,boleto,1,293.54
ord_003350,debit_card,1,904.41
ord_003351,boleto,1,459.0
ord_003352,credit_card,4,539.87
ord_003353,credit_card,4,494.9
ord_003354,boleto,1,56.84
ord_003355,debit_card,1,121.1
ord_003356,boleto,1,916.86
ord_003357,credit_card,2,203.76
ord_003358,boleto,1,629.67
ord_003359,credit_card,2,722.33
ord_003360,boleto,1,566.68
ord_003361,debit_card,1,467.46
ord_003362,credit_card,3,496.17
ord_003363,credit_card,12,239.25
ord_003364,voucher,1,600.5
ord_003365,credit_card,4,534.06
ord_003366,boleto,1,2113.2
ord_003367,credit_card,1,104.19
ord_003368,credit_card,1,338.33
ord_003369,credit_card,5,458.74
ord_003370,credit_card,6,758.09
ord_003371,credit_card,1,1479.91
ord_003372,credit_card,1,572.58
ord_003373,voucher,1,394.18
ord_003374,boleto,1,182.65
ord_003375,debit_card,1,285.62
ord_003376,boleto,1,225.47
ord_003377,credit_card,6,953.91
ord_003378,credit_card,2,312.19
ord_003379,credit_card,12,221.47
ord_003380,debit_card,1,552.26
ord_003381,boleto,1,434.43
ord_003382,boleto,1,237.92
ord_003383,credit_card,2,433.96
ord_003384,boleto,1,439.15
ord_003385,credit_card,1,127.59
ord_003386,credit_card,3,485.76
ord_003387,credit_card,4,1080.81
ord_003388,credit_card,6,116.19
ord_003389,credit_card,4,487.39
ord_003390,credit_card,3,600.39
ord_003391,credit_card,3,414.68
ord_003392,credit_card,3,454.83
ord_003393,credit_card,3,426.6
ord_003394,credit_card,3,432.3
ord_003395,debit_card,1,279.03
ord_003396,credit_card,6,298.49
ord_003397,voucher,1,291.71
ord_003398,boleto,1,316.21
ord_003399,boleto,1,687.84
ord_003400,boleto,1,892.6
ord_003401,boleto,1,512.19
ord_003402,boleto,1,93.01
ord_003403,credit_card,3,237.97
ord_003404,boleto,1,170.51
ord_003405,credit_card,1,225.38
ord_003406,voucher,1,78.75
ord_003407,credit_card,1,783.32
ord_003408,boleto,1,537.17
ord_003409,credit_card,3,231.43
ord_003410,credit_card,1,126.03
ord_003411,credit_card,6,146.18
ord_003412,boleto,1,1093.74
ord_003413,debit_card,1,165.28
ord_003414,voucher,1,822.08
ord_003415,credit_card,10,204.85
ord_003416,voucher,1,787.98
ord_003417,credit_card,1,147.0
ord_003418,credit_card,2,619.23
ord_003419,credit_card,5,829.8
ord_003420,voucher,1,877.69
ord_003421,credit_card,12,462.95
ord_003422,boleto,1,1201.28
ord_003423,boleto,1,551.67
ord_003424,credit_card,12,1365.09
ord_003425,boleto,1,619.3
ord_003426,credit_card,8,98.69
ord_003427,boleto,1,485.9
ord_003428,credit_card,2,438.2
ord_003429,credit_card,2,406.25
ord_003430,credit_card,1,263.03
ord_003431,credit_card,4,615.69
ord_003432,voucher,1,273.34
ord_003433,credit_card,1,145.43
ord_003434,credit_card,4,419.17
ord_003435,credit_card,1,598.3
ord_003436,credit_card,6,836.95
ord_003437,boleto,1,428.3
ord_003438,credit_card,1,496.45
ord_003439,credit_card,12,698.03
ord_003440,credit_card,2,613.35
ord_003441,boleto,1,251.18
ord_003442,credit_card,6,646.97
ord_003443,credit_card,6,125.91
ord_003444,credit_card,4,565.88
ord_003445,credit_card,1,285.0
ord_003446,credit_card,3,1107.11
ord_003447,credit_card,1,309.08
ord_003448,boleto,1,1473.68
ord_003449,voucher,1,95.6
ord_003450,credit_card,12,730.95
ord_003451,boleto,1,307.48
ord_003452,boleto,1,396.64
ord_003453,debit_card,1,428.3
ord_003454,boleto,1,239.46
ord_003455,boleto,1,1533.41
ord_003456,credit_card,1,493.33
ord_003457,boleto,1,308.69
ord_003458,credit_card,4,322.2
ord_003459,credit_card,3,490.66
ord_003460,boleto,1,1000.67
ord_003461,boleto,1,592.75
ord_003462,credit_card,10,419.15
ord_003463,boleto,1,500.32
ord_003464,credit_card,1,504.28
ord_003465,credit_card,5,246.65
ord_003466,credit_card,2,574.29
ord_003467,credit_card,8,353.4
ord_003468,debit_card,1,153.29
ord_003469,boleto,1,239.56
ord_003470,boleto,1,1677.21
ord_003471,voucher,1,2130.57
ord_003472,boleto,1,387.43
ord_003473,credit_card,4,584.03
ord_003474,credit_card,4,401.07
ord_003475,credit_card,1,357.06
ord_003476,credit_card,1,621.88
ord_003477,credit_card,6,1771.35
ord_003478,boleto,1,370.61
ord_003479,debit_card,1,294.69
ord_003480,credit_card,1,250.72
ord_003481,boleto,1,437.16
ord_003482,boleto,1,197.14
ord_003483,credit_card,10,550.6
ord_003484,debit_card,1,429.82
ord_003485,credit_card,8,350.5
ord_003486,boleto,1,251.41
ord_003487,debit_card,1,192.25
ord_003488,boleto,1,387.46
ord_003489,boleto,1,247.87
ord_003490,credit_card,1,341.95
ord_003491,credit_card,2,580.54
