order_id,customer_id,order_status,order_purchase_timestamp,order_delivered_customer_date,order_estimated_delivery_date,customer_state,review_score
ord_002305,cust_04955,delivered,2017-12-22 13:30:00,2018-01-01 13:30:00,2017-12-27 13:30:00,MG,5
ord_002306,cust_03364,delivered,2018-05-24 06:24:00,2018-05-27 06:24:00,2018-05-29 06:24:00,SP,5
ord_002307,cust_02161,delivered,2018-06-15 13:47:00,2018-06-30 13:47:00,2018-06-22 13:47:00,SC,4
ord_002308,cust_06047,unavailable,2018-03-30 20:55:00,,2018-04-13 20:55:00,SP,
ord_002309,cust_00045,delivered,2017-10-07 16:47:00,2017-10-12 16:47:00,2017-10-14 16:47:00,MG,5
ord_002310,cust_02862,delivered,2017-02-03 17:30:00,2017-02-15 17:30:00,2017-02-12 17:30:00,SP,2
ord_002311,cust_05911,delivered,2017-09-11 12:24:00,2017-09-24 12:24:00,2017-09-29 12:24:00,RS,2
ord_002312,cust_02251,delivered,2017-01-02 16:24:00,2017-01-20 16:24:00,2017-01-14 16:24:00,SP,3
ord_002313,cust_04231,delivered,2018-06-30 13:37:00,2018-07-05 13:37:00,2018-07-06 13:37:00,SP,5
ord_002314,cust_03978,delivered,2018-08-08 15:16:00,2018-08-11 15:16:00,2018-08-13 15:16:00,SP,5
ord_002315,cust_00173,delivered,2018-05-16 13:30:00,2018-05-28 13:30:00,2018-05-21 13:30:00,SP,3
ord_002316,cust_03780,delivered,2018-04-26 10:12:00,2018-05-17 10:12:00,2018-05-22 10:12:00,MG,5
ord_002317,cust_03040,canceled,2018-04-30 14:13:00,,2018-05-21 14:13:00,SP,
ord_002318,cust_01521,delivered,2017-01-30 16:55:00,2017-02-17 16:55:00,2017-02-10 16:55:00,BA,3
ord_002319,cust_00980,delivered,2017-07-06 10:46:00,2017-07-19 10:46:00,2017-07-21 10:46:00,MS,5
ord_002320,cust_02437,delivered,2017-04-15 16:13:00,2017-04-24 16:13:00,2017-04-23 16:13:00,RN,4
ord_002321,cust_02976,unavailable,2017-01-31 18:17:00,,2017-02-24 18:17:00,SP,
ord_002322,cust_02202,delivered,2017-07-20 18:14:00,2017-08-05 18:14:00,2017-08-05 18:14:00,MG,1
ord_002323,cust_02384,canceled,2017-05-13 13:32:00,,2017-05-26 13:32:00,CE,
ord_002324,cust_00677,delivered,2018-06-16 11:39:00,2018-06-23 11:39:00,2018-06-24 11:39:00,RJ,5
ord_002325,cust_02803,delivered,2017-02-25 08:23:00,2017-03-11 08:23:00,2017-03-06 08:23:00,SP,2
ord_002326,cust_00174,delivered,2017-06-19 20:22:00,2017-07-03 20:22:00,2017-07-04 20:22:00,RN,5
ord_002327,cust_01338,unavailable,2017-05-30 19:40:00,,2017-06-19 19:40:00,SP,
ord_002328,cust_04355,delivered,2017-02-09 17:44:00,2017-02-26 17:44:00,2017-03-01 17:44:00,SP,2
ord_002329,cust_02839,delivered,2017-10-22 16:13:00,2017-11-16 16:13:00,2017-11-09 16:13:00,SP,4
ord_002330,cust_05227,delivered,2017-08-31 14:06:00,2017-09-13 14:06:00,2017-09-16 14:06:00,PR,5
ord_002331,cust_01077,delivered,2017-04-11 13:11:00,2017-04-20 13:11:00,2017-04-18 13:11:00,RS,1
ord_002332,cust_02772,delivered,2017-09-07 06:32:00,2017-09-18 06:32:00,2017-09-12 06:32:00,RS,4
ord_002333,cust_02409,delivered,2017-10-16 14:07:00,2017-10-19 14:07:00,2017-10-21 14:07:00,MG,5
ord_002334,cust_00336,delivered,2017-12-07 01:59:00,2017-12-15 01:59:00,2017-12-15 01:59:00,SP,4
ord_002335,cust_02724,canceled,2017-03-21 19:32:00,,2017-04-04 19:32:00,MG,
ord_002336,cust_03702,delivered,2018-05-20 11:36:00,2018-05-29 11:36:00,2018-05-25 11:36:00,RS,4
ord_002337,cust_02034,delivered,2018-04-27 15:01:00,2018-05-06 15:01:00,2018-05-02 15:01:00,MG,4
ord_002338,cust_03408,delivered,2017-09-29 21:54:00,2017-10-11 21:54:00,2017-10-14 21:54:00,RJ,5
ord_002339,cust_01261,delivered,2018-08-24 10:57:00,2018-08-31 10:57:00,2018-08-29 10:57:00,SP,4
ord_002340,cust_01253,delivered,2018-05-10 12:12:00,2018-05-27 12:12:00,2018-05-19 12:12:00,MG,3
ord_002341,cust_05218,delivered,2017-02-27 11:23:00,2017-03-11 11:23:00,2017-03-12 11:23:00,GO,5
ord_002342,cust_01007,delivered,2018-07-26 22:42:00,2018-08-06 22:42:00,2018-08-01 22:42:00,RJ,4
ord_002343,cust_05019,canceled,2017-01-08 11:51:00,,2017-01-31 11:51:00,RJ,
ord_002344,cust_02630,delivered,2017-04-06 15:37:00,2017-04-16 15:37:00,2017-04-15 15:37:00,BA,5
ord_002345,cust_05474,delivered,2017-02-06 14:56:00,2017-02-18 14:56:00,2017-02-18 14:56:00,PR,5
ord_002346,cust_04892,delivered,2017-04-21 12:13:00,2017-05-07 12:13:00,2017-05-08 12:13:00,SP,4
ord_002347,cust_04674,delivered,2018-05-27 14:11:00,2018-06-03 14:11:00,2018-06-05 14:11:00,RJ,5
ord_002348,cust_00514,delivered,2017-08-05 14:18:00,2017-08-13 14:18:00,2017-08-17 14:18:00,MG,3
ord_002349,cust_00064,delivered,2017-11-03 14:05:00,2017-11-13 14:05:00,2017-11-08 14:05:00,MG,2
ord_002350,cust_00245,delivered,2018-07-27 09:43:00,2018-08-01 09:43:00,2018-08-01 09:43:00,SP,5
ord_002351,cust_02476,delivered,2018-08-04 09:24:00,2018-08-11 09:24:00,2018-08-12 09:24:00,SP,4
ord_002352,cust_05354,delivered,2017-10-13 00:09:00,2017-10-22 00:09:00,2017-10-18 00:09:00,SP,3
ord_002353,cust_04254,delivered,2017-05-05 15:34:00,2017-05-21 15:34:00,2017-05-14 15:34:00,SP,2
ord_002354,cust_00429,processing,2017-08-01 10:45:00,,2017-08-23 10:45:00,SP,
ord_002355,cust_02464,delivered,2018-06-18 22:31:00,2018-07-01 22:31:00,2018-07-02 22:31:00,SC,5
ord_002356,cust_03046,canceled,2018-04-17 13:35:00,,2018-05-08 13:35:00,GO,
ord_002357,cust_06132,delivered,2018-03-11 10:16:00,2018-03-23 10:16:00,2018-03-22 10:16:00,MG,2
ord_002358,cust_00719,delivered,2018-06-07 13:16:00,2018-06-23 13:16:00,2018-06-23 13:16:00,SE,5
ord_002359,cust_05494,delivered,2017-01-23 18:26:00,2017-02-03 18:26:00,2017-02-05 18:26:00,MS,5
ord_002360,cust_01520,delivered,2018-07-31 13:59:00,2018-08-13 13:59:00,2018-08-07 13:59:00,GO,4
ord_002361,cust_04022,delivered,2018-01-08 09:38:00,2018-01-19 09:38:00,2018-01-17 09:38:00,SP,3
ord_002362,cust_05082,delivered,2017-04-26 18:13:00,2017-05-09 18:13:00,2017-05-01 18:13:00,RJ,5
ord_002363,cust_05894,delivered,2017-08-15 05:04:00,2017-08-24 05:04:00,2017-08-27 05:04:00,RJ,5
ord_002364,cust_00903,delivered,2018-04-03 10:53:00,2018-04-06 10:53:00,2018-04-10 10:53:00,SP,4
ord_002365,cust_03261,delivered,2017-06-29 10:25:00,2017-07-10 10:25:00,2017-07-10 10:25:00,PE,4
ord_002366,cust_03448,delivered,2017-05-23 20:43:00,2017-06-11 20:43:00,2017-06-09 20:43:00,RJ,5
ord_002367,cust_03576,delivered,2017-02-12 12:00:00,2017-02-28 12:00:00,2017-02-21 12:00:00,MG,5
ord_002368,cust_04905,unavailable,2017-07-04 22:23:00,,2017-07-21 22:23:00,SP,
ord_002369,cust_02618,delivered,2018-03-05 11:52:00,2018-03-21 11:52:00,2018-03-22 11:52:00,AL,3
ord_002370,cust_05598,delivered,2018-06-26 18:40:00,2018-07-14 18:40:00,2018-07-18 18:40:00,SP,5
ord_002371,cust_00530,canceled,2017-11-09 14:02:00,,2017-11-26 14:02:00,SP,
ord_002372,cust_03413,delivered,2017-09-01 00:30:00,2017-09-13 00:30:00,2017-09-14 00:30:00,SP,5
ord_002373,cust_02308,delivered,2017-09-27 10:59:00,2017-10-09 10:59:00,2017-10-12 10:59:00,SP,3
ord_002374,cust_01506,delivered,2017-06-23 14:43:00,2017-07-01 14:43:00,2017-07-03 14:43:00,SP,5
ord_002375,cust_00301,delivered,2017-04-07 13:47:00,2017-04-17 13:47:00,2017-04-13 13:47:00,RJ,3
ord_002376,cust_04830,delivered,2018-01-23 15:35:00,2018-02-07 15:35:00,2018-02-11 15:35:00,SP,5
ord_002377,cust_05844,delivered,2017-11-04 05:22:00,2017-11-22 05:22:00,2017-11-23 05:22:00,GO,5
ord_002378,cust_03020,delivered,2017-09-25 12:55:00,2017-10-06 12:55:00,2017-10-01 12:55:00,SP,4
ord_002379,cust_01311,delivered,2017-05-12 22:53:00,2017-05-21 22:53:00,2017-05-17 22:53:00,RJ,4
ord_002380,cust_01804,delivered,2017-01-04 14:04:00,2017-01-16 14:04:00,2017-01-21 14:04:00,RJ,5
ord_002381,cust_04320,delivered,2018-06-21 13:52:00,2018-07-06 13:52:00,2018-07-11 13:52:00,SP,5
ord_002382,cust_00823,delivered,2017-12-10 12:41:00,2017-12-14 12:41:00,2017-12-15 12:41:00,SP,4
ord_002383,cust_04871,delivered,2018-07-31 16:37:00,2018-08-03 16:37:00,2018-08-05 16:37:00,RJ,5
ord_002384,cust_06050,canceled,2017-10-17 17:50:00,,2017-10-28 17:50:00,PR,
ord_002385,cust_05918,delivered,2018-04-30 09:34:00,2018-05-09 09:34:00,2018-05-13 09:34:00,MG,5
ord_002386,cust_01955,delivered,2017-12-08 15:19:00,2017-12-13 15:19:00,2017-12-13 15:19:00,RJ,2
ord_002387,cust_00657,delivered,2017-03-05 16:57:00,2017-03-14 16:57:00,2017-03-18 16:57:00,RS,5
ord_002388,cust_01549,processing,2017-09-02 16:13:00,,2017-09-27 16:13:00,SP,
ord_002389,cust_04223,delivered,2018-05-04 12:15:00,2018-05-15 12:15:00,2018-05-14 12:15:00,DF,3
ord_002390,cust_03932,delivered,2017-04-27 09:10:00,2017-05-06 09:10:00,2017-05-02 09:10:00,MG,4
ord_002391,cust_01125,delivered,2017-03-26 13:29:00,2017-04-14 13:29:00,2017-04-19 13:29:00,RS,4
ord_002392,cust_03951,delivered,2018-05-22 16:49:00,2018-06-04 16:49:00,2018-06-05 16:49:00,PR,5
ord_002393,cust_01690,delivered,2018-05-30 21:04:00,2018-06-12 21:04:00,2018-06-12 21:04:00,RJ,4
ord_002394,cust_00283,delivered,2017-07-12 12:44:00,2017-07-27 12:44:00,2017-07-27 12:44:00,SC,5
ord_002395,cust_02230,delivered,2018-08-17 15:17:00,2018-08-23 15:17:00,2018-08-22 15:17:00,SP,3
ord_002396,cust_05097,delivered,2017-10-13 19:09:00,2017-10-30 19:09:00,2017-11-03 19:09:00,SP,4
ord_002397,cust_01274,delivered,2018-08-24 10:28:00,2018-09-04 10:28:00,2018-09-01 10:28:00,BA,2
ord_002398,cust_04091,delivered,2017-07-13 11:23:00,2017-07-28 11:23:00,2017-07-20 11:23:00,SP,2
ord_002399,cust_02053,canceled,2017-06-23 09:15:00,,2017-07-05 09:15:00,DF,
ord_002400,cust_05113,canceled,2017-09-23 13:03:00,,2017-10-04 13:03:00,MT,
ord_002401,cust_02928,delivered,2017-07-14 11:04:00,2017-07-20 11:04:00,2017-07-24 11:04:00,SP,5
ord_002402,cust_02764,delivered,2017-03-29 14:58:00,2017-04-02 14:58:00,2017-04-04 14:58:00,RJ,4
ord_002403,cust_04892,delivered,2017-03-10 11:27:00,2017-03-26 11:27:00,2017-03-23 11:27:00,DF,3
ord_002404,cust_01396,delivered,2017-12-04 09:51:00,2017-12-17 09:51:00,2017-12-21 09:51:00,MG,3
ord_002405,cust_00902,delivered,2017-03-28 10:32:00,2017-04-04 10:32:00,2017-04-03 10:32:00,SP,1
ord_002406,cust_02473,delivered,2017-06-05 06:57:00,2017-06-12 06:57:00,2017-06-13 06:57:00,CE,5
ord_002407,cust_04454,delivered,2018-07-10 09:11:00,2018-07-27 09:11:00,2018-07-29 09:11:00,SP,5
ord_002408,cust_03410,delivered,2017-10-07 16:36:00,2017-10-13 16:36:00,2017-10-13 16:36:00,SP,3
ord_002409,cust_00504,delivered,2017-05-21 10:22:00,2017-06-10 10:22:00,2017-06-03 10:22:00,MG,5
ord_002410,cust_05957,delivered,2017-09-15 12:25:00,2017-09-22 12:25:00,2017-09-24 12:25:00,SP,3
ord_002411,cust_05994,delivered,2018-08-28 17:31:00,2018-09-12 17:31:00,2018-09-11 17:31:00,SP,4
ord_002412,cust_04089,canceled,2017-05-18 07:28:00,,2017-06-06 07:28:00,MG,
ord_002413,cust_00152,delivered,2018-05-20 22:09:00,2018-05-30 22:09:00,2018-06-02 22:09:00,PR,5
ord_002414,cust_04356,delivered,2017-08-01 15:31:00,2017-08-16 15:31:00,2017-08-10 15:31:00,RS,3
ord_002415,cust_03123,delivered,2017-06-20 17:29:00,2017-06-29 17:29:00,2017-07-04 17:29:00,PR,5
ord_002416,cust_01902,delivered,2018-04-13 17:14:00,2018-04-24 17:14:00,2018-04-24 17:14:00,RJ,4
ord_002417,cust_00662,delivered,2017-11-23 10:45:00,2017-12-05 10:45:00,2017-12-10 10:45:00,PR,5
ord_002418,cust_04639,delivered,2018-08-15 15:50:00,2018-08-21 15:50:00,2018-08-21 15:50:00,SP,5
ord_002419,cust_01947,canceled,2017-01-12 18:58:00,,2017-01-30 18:58:00,MG,
ord_002420,cust_03037,delivered,2017-12-11 08:52:00,2017-12-26 08:52:00,2017-12-31 08:52:00,RS,5
ord_002421,cust_05767,delivered,2017-04-12 01:26:00,2017-04-21 01:26:00,2017-04-17 01:26:00,MA,4
ord_002422,cust_00080,delivered,2017-12-10 17:16:00,2017-12-20 17:16:00,2017-12-23 17:16:00,MS,5
ord_002423,cust_03818,delivered,2017-02-10 23:12:00,2017-02-17 23:12:00,2017-02-20 23:12:00,PE,5
ord_002424,cust_04311,delivered,2018-08-07 17:22:00,2018-08-10 17:22:00,2018-08-12 17:22:00,GO,5
ord_002425,cust_04762,delivered,2018-05-25 20:13:00,2018-06-05 20:13:00,2018-05-30 20:13:00,RJ,5
ord_002426,cust_02125,delivered,2017-01-27 01:52:00,2017-02-20 01:52:00,2017-02-13 01:52:00,PR,4
ord_002427,cust_05550,delivered,2017-02-15 08:32:00,2017-03-02 08:32:00,2017-03-03 08:32:00,SP,2
ord_002428,cust_05197,unavailable,2018-06-30 13:50:00,,2018-07-12 13:50:00,MG,
ord_002429,cust_00088,delivered,2017-05-12 22:17:00,2017-05-23 22:17:00,2017-05-21 22:17:00,SP,3
ord_002430,cust_00368,delivered,2017-10-29 19:00:00,2017-11-08 19:00:00,2017-11-12 19:00:00,DF,4
ord_002431,cust_00387,delivered,2017-05-31 16:08:00,2017-06-12 16:08:00,2017-06-12 16:08:00,SC,3
ord_002432,cust_03094,delivered,2017-03-20 16:51:00,2017-04-03 16:51:00,2017-03-31 16:51:00,DF,3
ord_002433,cust_03806,delivered,2017-05-12 18:38:00,2017-05-18 18:38:00,2017-05-17 18:38:00,PR,2
ord_002434,cust_03903,delivered,2017-10-09 12:37:00,2017-10-26 12:37:00,2017-10-23 12:37:00,SP,4
ord_002435,cust_01829,delivered,2018-07-06 14:43:00,2018-07-21 14:43:00,2018-07-17 14:43:00,SP,4
ord_002436,cust_02849,delivered,2017-11-23 13:39:00,2017-12-08 13:39:00,2017-12-01 13:39:00,PE,5
ord_002437,cust_01866,delivered,2018-03-07 20:00:00,2018-03-21 20:00:00,2018-03-19 20:00:00,MG,2
ord_002438,cust_02618,delivered,2017-02-06 13:58:00,2017-02-18 13:58:00,2017-02-17 13:58:00,SP,3
ord_002439,cust_01349,delivered,2017-05-19 22:51:00,2017-06-03 22:51:00,2017-05-28 22:51:00,PR,4
ord_002440,cust_05067,delivered,2017-03-11 23:50:00,2017-03-25 23:50:00,2017-03-19 23:50:00,SP,1
ord_002441,cust_00188,delivered,2017-11-15 14:26:00,2017-11-25 14:26:00,2017-11-26 14:26:00,PB,5
ord_002442,cust_00962,delivered,2018-04-23 17:14:00,2018-05-02 17:14:00,2018-04-28 17:14:00,MG,2
ord_002443,cust_02522,delivered,2018-03-10 17:36:00,2018-03-22 17:36:00,2018-03-17 17:36:00,ES,5
ord_002444,cust_04205,delivered,2018-04-21 13:38:00,2018-05-10 13:38:00,2018-05-06 13:38:00,SE,3
ord_002445,cust_02314,canceled,2017-05-05 08:59:00,,2017-05-28 08:59:00,ES,
ord_002446,cust_03044,delivered,2017-05-08 09:23:00,2017-05-13 09:23:00,2017-05-13 09:23:00,SP,4
ord_002447,cust_05970,delivered,2017-12-29 20:51:00,2018-01-02 20:51:00,2018-01-03 20:51:00,ES,4
ord_002448,cust_00598,delivered,2017-09-22 08:04:00,2017-10-04 08:04:00,2017-10-09 08:04:00,GO,5
ord_002449,cust_01670,delivered,2017-02-03 12:08:00,2017-02-15 12:08:00,2017-02-16 12:08:00,SP,5
ord_002450,cust_06129,delivered,2017-07-24 14:42:00,2017-08-05 14:42:00,2017-08-09 14:42:00,BA,5
ord_002451,cust_05006,delivered,2017-05-26 12:44:00,2017-06-08 12:44:00,2017-05-31 12:44:00,SP,5
ord_002452,cust_03288,delivered,2018-01-13 07:06:00,2018-01-23 07:06:00,2018-01-18 07:06:00,MG,2
ord_002453,cust_00458,unavailable,2017-12-08 20:10:00,,2017-12-18 20:10:00,PR,
ord_002454,cust_02414,delivered,2018-01-02 09:45:00,2018-02-02 09:45:00,2018-02-03 09:45:00,PA,5
ord_002455,cust_00277,delivered,2017-10-17 18:03:00,2017-10-20 18:03:00,2017-10-22 18:03:00,SP,5
ord_002456,cust_04070,delivered,2017-08-22 18:52:00,2017-08-29 18:52:00,2017-08-27 18:52:00,RJ,1
ord_002457,cust_01287,delivered,2017-09-17 18:22:00,2017-09-28 18:22:00,2017-10-03 18:22:00,PE,5
ord_002458,cust_01823,delivered,2017-09-16 13:28:00,2017-09-19 13:28:00,2017-09-22 13:28:00,SP,4
ord_002459,cust_01018,delivered,2017-02-28 10:23:00,2017-03-11 10:23:00,2017-03-05 10:23:00,PR,3
ord_002460,cust_04351,delivered,2017-10-01 21:29:00,2017-10-21 21:29:00,2017-10-16 21:29:00,SP,4
ord_002461,cust_02902,delivered,2017-12-29 19:46:00,2018-01-10 19:46:00,2018-01-08 19:46:00,SC,1
ord_002462,cust_01872,delivered,2017-05-29 21:17:00,2017-06-11 21:17:00,2017-06-07 21:17:00,SP,5
ord_002463,cust_02278,delivered,2018-02-03 11:23:00,2018-02-08 11:23:00,2018-02-08 11:23:00,SC,3
ord_002464,cust_01075,delivered,2017-06-15 04:49:00,2017-06-23 04:49:00,2017-06-23 04:49:00,MG,5
ord_002465,cust_01104,delivered,2018-03-07 13:50:00,2018-03-17 13:50:00,2018-03-19 13:50:00,RJ,5
ord_002466,cust_01585,delivered,2017-05-17 16:33:00,2017-05-27 16:33:00,2017-05-22 16:33:00,SC,3
ord_002467,cust_01352,delivered,2017-07-18 20:40:00,2017-08-05 20:40:00,2017-08-02 20:40:00,SP,4
ord_002468,cust_01774,delivered,2017-03-11 12:22:00,2017-03-25 12:22:00,2017-03-30 12:22:00,PE,4
ord_002469,cust_05449,delivered,2018-01-06 06:39:00,2018-01-12 06:39:00,2018-01-11 06:39:00,DF,4
ord_002470,cust_04236,delivered,2017-06-13 16:29:00,2017-06-26 16:29:00,2017-06-22 16:29:00,SP,3
ord_002471,cust_00151,delivered,2017-03-02 13:11:00,2017-03-16 13:11:00,2017-03-14 13:11:00,SP,5
ord_002472,cust_02844,delivered,2017-11-28 14:49:00,2017-12-15 14:49:00,2017-12-19 14:49:00,SP,5
ord_002473,cust_05087,delivered,2017-06-21 10:52:00,2017-07-10 10:52:00,2017-07-15 10:52:00,SP,5
ord_002474,cust_02291,delivered,2017-08-15 21:03:00,2017-08-21 21:03:00,2017-08-20 21:03:00,SP,3
ord_002475,cust_00040,delivered,2018-08-12 17:19:00,2018-08-19 17:19:00,2018-08-17 17:19:00,RS,2
ord_002476,cust_05650,delivered,2017-11-12 18:58:00,2017-11-17 18:58:00,2017-11-17 18:58:00,SP,3
ord_002477,cust_03989,delivered,2017-09-25 15:59:00,2017-10-05 15:59:00,2017-09-30 15:59:00,PE,4
ord_002478,cust_03093,delivered,2017-02-04 13:57:00,2017-02-18 13:57:00,2017-02-12 13:57:00,RJ,5
ord_002479,cust_02948,unavailable,2018-04-03 11:04:00,,2018-04-25 11:04:00,MG,
ord_002480,cust_03512,delivered,2017-04-04 13:39:00,2017-04-20 13:39:00,2017-04-17 13:39:00,SP,2
ord_002481,cust_01742,delivered,2017-04-23 13:17:00,2017-05-04 13:17:00,2017-05-01 13:17:00,CE,3
ord_002482,cust_04750,delivered,2018-03-19 20:57:00,2018-03-29 20:57:00,2018-03-24 20:57:00,SP,5
ord_002483,cust_01264,delivered,2017-01-05 01:49:00,2017-01-17 01:49:00,2017-01-10 01:49:00,ES,2
ord_002484,cust_03181,canceled,2017-01-08 14:50:00,,2017-01-28 14:50:00,RJ,
ord_002485,cust_02014,delivered,2018-02-20 11:12:00,2018-02-27 11:12:00,2018-02-26 11:12:00,GO,5
ord_002486,cust_06032,delivered,2017-02-14 12:01:00,2017-03-08 12:01:00,2017-03-12 12:01:00,MG,5
ord_002487,cust_03999,delivered,2017-10-18 10:35:00,2017-11-05 10:35:00,2017-10-28 10:35:00,RO,4
ord_002488,cust_02466,delivered,2017-11-29 10:23:00,2017-12-11 10:23:00,2017-12-15 10:23:00,GO,2
ord_002489,cust_01395,delivered,2018-01-06 20:40:00,2018-01-28 20:40:00,2018-01-22 20:40:00,MG,3
ord_002490,cust_00673,delivered,2017-05-20 10:14:00,2017-06-01 10:14:00,2017-05-25 10:14:00,RS,3
ord_002491,cust_00195,canceled,2017-05-06 10:08:00,,2017-05-24 10:08:00,SP,
ord_002492,cust_03806,delivered,2018-01-24 12:18:00,2018-02-04 12:18:00,2018-01-29 12:18:00,PR,3
ord_002493,cust_05348,delivered,2018-04-06 17:25:00,2018-04-16 17:25:00,2018-04-11 17:25:00,RJ,1
ord_002494,cust_02890,delivered,2018-05-28 16:59:00,2018-06-08 16:59:00,2018-06-04 16:59:00,SP,1
ord_002495,cust_04695,delivered,2018-06-16 13:08:00,2018-07-04 13:08:00,2018-07-07 13:08:00,RS,5
ord_002496,cust_05627,delivered,2018-01-06 16:26:00,2018-01-09 16:26:00,2018-01-11 16:26:00,SC,5
ord_002497,cust_02257,delivered,2018-01-25 18:08:00,2018-02-13 18:08:00,2018-02-12 18:08:00,SP,1
ord_002498,cust_00728,delivered,2017-07-14 23:52:00,2017-07-18 23:52:00,2017-07-23 23:52:00,MG,5
ord_002499,cust_02649,delivered,2018-05-26 11:08:00,2018-06-05 11:08:00,2018-06-01 11:08:00,RJ,3
ord_002500,cust_02072,delivered,2018-06-20 10:04:00,2018-06-29 10:04:00,2018-06-26 10:04:00,RJ,2
ord_002501,cust_02859,delivered,2018-03-11 20:27:00,2018-03-25 20:27:00,2018-03-27 20:27:00,AL,2
ord_002502,cust_05352,unavailable,2017-05-25 11:43:00,,2017-06-07 11:43:00,MG,
ord_002503,cust_03540,delivered,2018-03-11 21:19:00,2018-03-15 21:19:00,2018-03-18 21:19:00,SP,4
ord_002504,cust_03535,delivered,2018-01-06 19:31:00,2018-01-20 19:31:00,2018-01-19 19:31:00,MG,1
ord_002505,cust_00032,delivered,2018-05-22 18:38:00,2018-06-13 18:38:00,2018-06-09 18:38:00,SP,1
ord_002506,cust_04423,delivered,2018-04-11 09:58:00,2018-04-16 09:58:00,2018-04-16 09:58:00,PB,5
ord_002507,cust_01405,delivered,2017-10-05 12:11:00,2017-10-17 12:11:00,2017-10-17 12:11:00,GO,4
ord_002508,cust_04275,delivered,2017-07-13 17:24:00,2017-07-21 17:24:00,2017-07-18 17:24:00,SP,5
ord_002509,cust_04876,unavailable,2017-10-18 07:17:00,,2017-11-06 07:17:00,BA,
ord_002510,cust_02293,delivered,2017-08-06 17:15:00,2017-08-20 17:15:00,2017-08-12 17:15:00,RJ,1
ord_002511,cust_02170,delivered,2017-11-06 21:12:00,2017-11-18 21:12:00,2017-11-23 21:12:00,SP,5
ord_002512,cust_01058,delivered,2018-05-16 13:41:00,2018-05-24 13:41:00,2018-05-24 13:41:00,BA,4
ord_002513,cust_02625,delivered,2017-04-20 11:06:00,2017-05-04 11:06:00,2017-05-03 11:06:00,SP,4
ord_002514,cust_01044,delivered,2017-07-03 13:03:00,2017-07-24 13:03:00,2017-07-24 13:03:00,RS,5
ord_002515,cust_05214,delivered,2017-02-21 13:30:00,2017-03-04 13:30:00,2017-02-28 13:30:00,SP,3
ord_002516,cust_01547,delivered,2018-08-02 07:08:00,2018-08-17 07:08:00,2018-08-22 07:08:00,SP,5
ord_002517,cust_02839,delivered,2018-08-04 16:23:00,2018-08-09 16:23:00,2018-08-13 16:23:00,RS,5
ord_002518,cust_04899,delivered,2017-01-04 16:53:00,2017-01-11 16:53:00,2017-01-13 16:53:00,SP,5
ord_002519,cust_03427,delivered,2017-09-16 09:44:00,2017-09-30 09:44:00,2017-10-05 09:44:00,RS,5
ord_002520,cust_03260,delivered,2017-09-02 11:29:00,2017-09-21 11:29:00,2017-09-18 11:29:00,SC,3
ord_002521,cust_00491,delivered,2017-08-05 15:08:00,2017-08-18 15:08:00,2017-08-17 15:08:00,PR,3
ord_002522,cust_00987,processing,2018-07-21 15:29:00,,2018-08-08 15:29:00,MG,
ord_002523,cust_05489,delivered,2018-06-26 11:52:00,2018-07-06 11:52:00,2018-07-01 11:52:00,RJ,2
ord_002524,cust_06195,delivered,2018-06-12 12:50:00,2018-06-23 12:50:00,2018-06-22 12:50:00,SP,5
ord_002525,cust_03345,delivered,2018-02-26 00:50:00,2018-03-03 00:50:00,2018-03-05 00:50:00,SP,5
ord_002526,cust_06035,delivered,2017-09-20 15:05:00,2017-10-05 15:05:00,2017-10-08 15:05:00,SP,4
ord_002527,cust_05901,delivered,2017-05-14 10:25:00,2017-05-30 10:25:00,2017-05-31 10:25:00,SP,2
ord_002528,cust_00634,canceled,2018-05-14 09:37:00,,2018-05-30 09:37:00,SP,
ord_002529,cust_01558,delivered,2017-06-20 15:23:00,2017-06-29 15:23:00,2017-06-25 15:23:00,RS,1
ord_002530,cust_03543,delivered,2018-08-29 18:12:00,2018-09-07 18:12:00,2018-09-05 18:12:00,PR,3
ord_002531,cust_03751,delivered,2017-01-25 06:28:00,2017-02-07 06:28:00,2017-02-06 06:28:00,PR,5
ord_002532,cust_00039,delivered,2018-08-02 15:13:00,2018-08-11 15:13:00,2018-08-07 15:13:00,PR,3
ord_002533,cust_01510,delivered,2018-08-03 17:09:00,2018-08-14 17:09:00,2018-08-17 17:09:00,RJ,5
ord_002534,cust_03382,processing,2017-06-19 13:03:00,,2017-07-04 13:03:00,MA,
ord_002535,cust_03526,delivered,2017-04-18 06:06:00,2017-05-10 06:06:00,2017-05-04 06:06:00,RJ,3
ord_002536,cust_06052,delivered,2018-06-19 22:39:00,2018-06-29 22:39:00,2018-06-30 22:39:00,BA,5
ord_002537,cust_05324,delivered,2018-01-04 07:27:00,2018-01-14 07:27:00,2018-01-09 07:27:00,PR,5
ord_002538,cust_01866,canceled,2017-08-29 19:34:00,,2017-09-20 19:34:00,SC,
ord_002539,cust_05287,delivered,2017-07-28 13:31:00,2017-08-05 13:31:00,2017-08-02 13:31:00,GO,3
ord_002540,cust_00254,delivered,2017-06-06 10:06:00,2017-06-21 10:06:00,2017-06-23 10:06:00,SP,4
ord_002541,cust_00039,delivered,2017-07-01 07:31:00,2017-07-12 07:31:00,2017-07-09 07:31:00,RS,2
ord_002542,cust_00148,delivered,2017-09-08 08:49:00,2017-09-16 08:49:00,2017-09-15 08:49:00,CE,4
